Invoice Date,Customer Code,Material Code,Actual Volume,Customer Name,Material Description,Total
4/30/2016,826558,220730,6,V N C STEEL DISTRIBUTORS,GCSHEETTATXGCGC0103X910X4880,9
4/30/2016,826558,221071,12,V N C STEEL DISTRIBUTORS,GCSHEETTATXGCGC01060X910X3050,12
4/30/2016,826558,221072,12,V N C STEEL DISTRIBUTORS,GCSHEETTATXGCGC01060X910X3660,12
4/30/2016,826558,222758,6,V N C STEEL DISTRIBUTORS,GCSHEETTATXGCGC01045X910X3050,6
4/30/2016,826558,306580,15,V N C STEEL DISTRIBUTORS,GCSHEETTATXGCGC0125X910X4270,15
4/30/2016,826558,306582,5,V N C STEEL DISTRIBUTORS,GCSHEETTATXGCGC0125X910X3660,20
4/30/2016,826558,306693,3,V N C STEEL DISTRIBUTORS,GCSHEETTATXGCGC0125X910X3050,3
4/30/2016,826558,306694,3,V N C STEEL DISTRIBUTORS,GCSHEETTATXGCGC0125X910X2440,3
4/30/2016,826558,312587,3,V N C STEEL DISTRIBUTORS,GCSHEETTATXGCGC0125X910X1830,3
4/30/2016,826558,442282,3,V N C STEEL DISTRIBUTORS,GCSHEETTATXGCGC013X1220X4270,3
4/30/2016,826558,442562,4,V N C STEEL DISTRIBUTORS,GCSHEETTATXGCGC013X1220X3660,7
4/30/2016,828300,143147,12,SILIGURI BUILDERS PVT. LTD.,GCSHEETTATXGCGC01050X840X2440,31
4/30/2016,828300,143150,5,SILIGURI BUILDERS PVT. LTD.,GCSHEETTATXGCGC01063X840X2440,8
4/30/2016,828300,143195,17,SILIGURI BUILDERS PVT. LTD.,GCSHEETTATXGCGC01030X800X2740,36
4/30/2016,828300,143213,6,SILIGURI BUILDERS PVT. LTD.,GCSHEETTATXGCGC01045X840X2740,6
4/30/2016,828300,143214,3,SILIGURI BUILDERS PVT. LTD.,GCSHEETTATXGCGC01045X840X3050,3
4/30/2016,828300,143215,6,SILIGURI BUILDERS PVT. LTD.,GCSHEETTATXGCGC01045X840X3660,6
4/30/2016,828300,143219,9,SILIGURI BUILDERS PVT. LTD.,GCSHEETTATXGCGC01050X840X3050,66
4/30/2016,828300,143324,5,SILIGURI BUILDERS PVT. LTD.,GCSHEETTATXGCGC01063X840X3660,5
4/30/2016,828300,180202,3,SILIGURI BUILDERS PVT. LTD.,GCSHEETTATXGCGC01063X1220X3660,6
4/30/2016,828300,187545,15,SILIGURI BUILDERS PVT. LTD.,GCSHEETTATXGCGC01045X1220X2135,22
4/30/2016,828300,507139,5,SILIGURI BUILDERS PVT. LTD.,GCSHEETTATXGCGP120200X800X1830,12
4/30/2016,828300,507140,5,SILIGURI BUILDERS PVT. LTD.,GCSHEETTATXGCGP120200X800X2135,5
4/30/2016,828300,507203,9,SILIGURI BUILDERS PVT. LTD.,GCSHEETTATXGCGP120200X800X3050,12
4/30/2016,847471,220707,12,AASHRAY ENTERPRISES,GCSHEETTATXGCGC01030X910X3050,12
4/30/2016,847471,220708,18,AASHRAY ENTERPRISES,GCSHEETTATXGCGC01030X910X3660,18
4/30/2016,847471,220720,18,AASHRAY ENTERPRISES,GCSHEETTATXGCGC0104X910X3660,24
4/30/2016,847471,220721,12,AASHRAY ENTERPRISES,GCSHEETTATXGCGC0104X910X4270,12
4/30/2016,847471,220729,9,AASHRAY ENTERPRISES,GCSHEETTATXGCGC0103x910x4270,9
4/30/2016,847471,221073,6,AASHRAY ENTERPRISES,GCSHEETTATXGCGC01060X910X4270,6
4/30/2016,852589,143175,22,ASHOK HARDWARE AND STEEL MART,GCSHEETTATXGCGC01025X800X2740,27
4/30/2016,852589,452345,2,ASHOK HARDWARE AND STEEL MART,GCSHEETTATXGCGC0128X800X3050,8
4/30/2016,852589,462866,2,ASHOK HARDWARE AND STEEL MART,GCSHEETTATXGCGC0122X800X2740,4
4/30/2016,100922,143119,3,BUBNA COMMERCIAL COMPANY,GCSHEETTATXGCGC01063X840X1830,4
4/30/2016,100922,143129,5,BUBNA COMMERCIAL COMPANY,GCSHEETTATXGCGC01045X840X2135,5
4/30/2016,100922,143143,4,BUBNA COMMERCIAL COMPANY,GCSHEETTATXGCGC01030X800X2440,11
4/30/2016,100922,143144,5,BUBNA COMMERCIAL COMPANY,GCSHEETTATXGCGC01035X800X2440,10
4/30/2016,100922,143177,3,BUBNA COMMERCIAL COMPANY,GCSHEETTATXGCGC01025X800X3660,6
4/30/2016,100922,143197,4,BUBNA COMMERCIAL COMPANY,GCSHEETTATXGCGC01030X800X3660,7
4/30/2016,100922,143221,5,BUBNA COMMERCIAL COMPANY,GCSHEETTATXGCGC01035X800X2740,11
4/30/2016,100922,143223,3,BUBNA COMMERCIAL COMPANY,GCSHEETTATXGCGC01035X800X3660,3
4/30/2016,100922,180199,9,BUBNA COMMERCIAL COMPANY,GCSHEETTATXGCGC01050X1220X3660,12
4/30/2016,100922,182187,6,BUBNA COMMERCIAL COMPANY,GCSHEETTATXGCGC01050X1220X2440,6
4/30/2016,100922,220705,4,BUBNA COMMERCIAL COMPANY,GCSHEETTATXGCGC01030X910X1830,8
4/30/2016,100922,220706,7,BUBNA COMMERCIAL COMPANY,GCSHEETTATXGCGC01030X910X2440,13
4/30/2016,100922,220707,2,BUBNA COMMERCIAL COMPANY,GCSHEETTATXGCGC01030X910X3050,9
4/30/2016,100922,220714,3,BUBNA COMMERCIAL COMPANY,GCSHEETTATXGCGC0104X910X1830,3
4/30/2016,100922,220724,9,BUBNA COMMERCIAL COMPANY,GCSHEETTATXGCGC01035X910X2440,9
4/30/2016,100922,220725,4,BUBNA COMMERCIAL COMPANY,GCSHEETTATXGCGC01035X910X3050,9
4/30/2016,100922,220968,5,BUBNA COMMERCIAL COMPANY,GCSHEETTATXGCGC01035X910X2740,9
4/30/2016,100922,221068,6,BUBNA COMMERCIAL COMPANY,GCSHEETTATXGCGC01050X910X3050,9
4/30/2016,100922,221069,3,BUBNA COMMERCIAL COMPANY,GCSHEETTATXGCGC01050X910X3660,6
4/30/2016,100922,222759,8,BUBNA COMMERCIAL COMPANY,GCSHEETTATXGCGC01045X910X2440,8
4/30/2016,100922,242160,9,BUBNA COMMERCIAL COMPANY,GCSHEETTATGCSGCS103X910SEC,9
4/30/2016,102084,187546,3,DEVI DAYAL HARI KISHAN,GCSHEETTATXGCGC01045X1220X2440,6
4/30/2016,102084,195051,21,DEVI DAYAL HARI KISHAN,GCSHEETTATXGCGC01040X1220x3660,71
4/30/2016,102084,436110,5,DEVI DAYAL HARI KISHAN,GCSHEETTATXGCGC014X1220X4270,20
4/30/2016,103227,143143,4,BMW VENTURES LIMITED,GCSHEETTATXGCGC01030X800X2440,4
4/30/2016,103227,143147,2,BMW VENTURES LIMITED,GCSHEETTATXGCGC01050X840X2440,2
4/30/2016,103227,143196,15,BMW VENTURES LIMITED,GCSHEETTATXGCGC01030X800X3050,15
4/30/2016,103227,143197,8,BMW VENTURES LIMITED,GCSHEETTATXGCGC01030X800X3660,30
4/30/2016,103227,143218,9,BMW VENTURES LIMITED,GCSHEETTATXGCGC01050X840X2740,33
4/30/2016,103227,143223,2,BMW VENTURES LIMITED,GCSHEETTATXGCGC01035X800X3660,5
4/30/2016,103227,143226,6,BMW VENTURES LIMITED,GCSHEETTATXGCGC01040X800X2740,9
4/30/2016,103227,143307,2,BMW VENTURES LIMITED,GCSHEETTATXGCGC01060X840X3050,2
4/30/2016,103227,143308,6,BMW VENTURES LIMITED,GCSHEETTATXGCGC01060X840X3660,18
4/30/2016,103227,182187,10,BMW VENTURES LIMITED,GCSHEETTATXGCGC01050X1220X2440,10
4/30/2016,103227,192794,3,BMW VENTURES LIMITED,GCSHEETTATXGCGC01063X1220X4270,3
4/30/2016,103227,306693,3,BMW VENTURES LIMITED,GCSHEETTATXGCGC0125X910X3050,3
4/30/2016,103227,442560,6,BMW VENTURES LIMITED,GCSHEETTATXGCGC013X1220X2440,9
4/30/2016,103374,436231,12,KAUSALYA AGENCIES,GCSHEETTATXGCGC014X1220X3050,22
4/30/2016,103671,143111,5,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC01025X800X1830,5
4/30/2016,103671,143115,2,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC01045X840X1830,2
4/30/2016,103671,143116,3,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC01050X840X1830,7
4/30/2016,103671,143126,12,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC01030X800X2135,12
4/30/2016,103671,143130,3,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC01050X840X2135,3
4/30/2016,103671,143141,11,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC01020X800X2440,17
4/30/2016,103671,143144,5,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC01035X800X2440,35
4/30/2016,103671,143146,3,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC01045X840X2440,5
4/30/2016,103671,143147,2,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC01050X840X2440,2
4/30/2016,103671,143150,15,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC01063X840X2440,15
4/30/2016,103671,143176,3,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC01025X800X3050,6
4/30/2016,103671,143218,3,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC01050X840X2740,3
4/30/2016,103671,143219,22,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC01050X840X3050,22
4/30/2016,103671,143222,3,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC01035X800X3050,23
4/30/2016,103671,143226,17,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC01040X800X2740,17
4/30/2016,103671,143230,13,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC01040X800X4270,13
4/30/2016,103671,143270,3,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC01050X840X3660,3
4/30/2016,103671,143324,8,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC01063X840X3660,14
4/30/2016,103671,220706,11,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC01030X910X2440,11
4/30/2016,103671,220718,8,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC0104X910X2440,11
4/30/2016,103671,220724,2,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC01035X910X2440,9
4/30/2016,103671,220725,5,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC01035X910X3050,10
4/30/2016,103671,220726,5,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC01035X910X3660,12
4/30/2016,103671,220968,37,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC01035X910X2740,37
4/30/2016,103671,231556,22,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC01045X910X2740,22
4/30/2016,103671,306693,3,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC0125X910X3050,3
4/30/2016,103671,436109,3,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC014X1220X2740,3
4/30/2016,103671,436110,4,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC014X1220X4270,4
4/30/2016,103671,436294,3,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC014X1220X2440,3
4/30/2016,114602,21194,4,SAHA STEEL PVT. LTD.,GCSHEETTATGCSGCS1035X800SEC,4
4/30/2016,114602,143142,5,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01025X800X2440,10
4/30/2016,114602,143144,5,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01035X800X2440,36
4/30/2016,114602,143145,3,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01040X800X2440,11
4/30/2016,114602,143146,6,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01045X840X2440,9
4/30/2016,114602,143147,5,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01050X840X2440,11
4/30/2016,114602,143177,3,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01025X800X3660,6
4/30/2016,114602,143196,2,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01030X800X3050,29
4/30/2016,114602,143197,9,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01030X800X3660,43
4/30/2016,114602,143214,3,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01045X840X3050,3
4/30/2016,114602,143219,34,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01050X840X3050,34
4/30/2016,114602,143221,11,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01035X800X2740,29
4/30/2016,114602,143222,7,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01035X800X3050,55
4/30/2016,114602,143228,6,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01040X800X3050,6
4/30/2016,114602,143229,11,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01040X800X3660,17
4/30/2016,114602,143307,2,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01060X840X3050,8
4/30/2016,114602,148051,4,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01030X740X3660,4
4/30/2016,114602,180189,4,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01060X1220X3050,4
4/30/2016,114602,180199,6,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01050X1220X3660,32
4/30/2016,114602,182187,4,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01050X1220X2440,14
4/30/2016,114602,186357,3,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01020X780X2135,3
4/30/2016,114602,187546,2,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01045X1220X2440,17
4/30/2016,114602,187547,6,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01045X1220X2740,9
4/30/2016,114602,187549,3,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01045X1220X3660,45
4/30/2016,114602,187550,2,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01045X1220X4270,32
4/30/2016,114602,192797,6,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01050X1220X2740,13
4/30/2016,114602,207398,3,SAHA STEEL PVT. LTD.,GCSHEETTATGCSGCS1030X800X3050SEC,3
4/30/2016,114602,207400,2,SAHA STEEL PVT. LTD.,GCSHEETTATGCSGCS1030X800X4270SEC,2
4/30/2016,114602,207420,3,SAHA STEEL PVT. LTD.,GCSHEETTATGCSGCS1045X840X3050SEC,3
4/30/2016,114602,221880,3,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01035X910X2135,12
4/30/2016,114602,222758,3,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01045X910X3050,3
4/30/2016,114602,231053,3,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01100X1220X3000,3
4/30/2016,114602,242161,4,SAHA STEEL PVT. LTD.,GCSHEETTATGCSGCS1035X910SEC,4
4/30/2016,114602,261017,17,SAHA STEEL PVT. LTD.,GCSHEETTATGCSGCS1030X800X2135SEC,17
4/30/2016,114602,287469,1,SAHA STEEL PVT. LTD.,GCSHEETTATGCSGCS1055X1220X2400SEC,1
4/30/2016,114602,507142,3,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGP120200X800X2740,3
4/30/2016,115048,180199,8,SHRI RAM SALES,GCSHEETTATXGCGC01050X1220X3660,36
4/30/2016,115048,187546,8,SHRI RAM SALES,GCSHEETTATXGCGC01045X1220X2440,8
4/30/2016,115048,187548,6,SHRI RAM SALES,GCSHEETTATXGCGC01045X1220X3050,18
4/30/2016,115048,187549,46,SHRI RAM SALES,GCSHEETTATXGCGC01045X1220X3660,88
4/30/2016,115048,187550,3,SHRI RAM SALES,GCSHEETTATXGCGC01045X1220X4270,29
4/30/2016,115048,195051,12,SHRI RAM SALES,GCSHEETTATXGCGC01040X1220x3660,12
4/30/2016,115048,436110,3,SHRI RAM SALES,GCSHEETTATXGCGC014X1220X4270,12
4/30/2016,115048,436290,4,SHRI RAM SALES,GCSHEETTATXGCGC0135X1220X4270,7
4/30/2016,115190,143143,3,SHEYRUB AGENCIES,GCSHEETTATXGCGC01030X800X2440,8
4/30/2016,115190,143228,14,SHEYRUB AGENCIES,GCSHEETTATXGCGC01040X800X3050,32
4/30/2016,115190,143229,3,SHEYRUB AGENCIES,GCSHEETTATXGCGC01040X800X3660,3
4/30/2016,115190,220706,3,SHEYRUB AGENCIES,GCSHEETTATXGCGC01030X910X2440,3
4/30/2016,115190,220714,5,SHEYRUB AGENCIES,GCSHEETTATXGCGC0104X910X1830,18
4/30/2016,115190,220718,3,SHEYRUB AGENCIES,GCSHEETTATXGCGC0104X910X2440,11
4/30/2016,115190,221880,2,SHEYRUB AGENCIES,GCSHEETTATXGCGC01035X910X2135,5
4/30/2016,117061,187546,3,BHARTIA  DISTRIBUTORS PVT. LTD.,GCSHEETTATXGCGC01045X1220X2440,23
4/30/2016,117556,180187,10,S C SHETTAR AND SONS,GCSHEETTATXGCGC01050X1220X3050,77
4/30/2016,117556,186548,3,S C SHETTAR AND SONS,GCSHEETTATXGCGC01050X1220X4880,12
4/30/2016,117556,187546,9,S C SHETTAR AND SONS,GCSHEETTATXGCGC01045X1220X2440,22
4/30/2016,117556,195051,13,S C SHETTAR AND SONS,GCSHEETTATXGCGC01040X1220x3660,28
4/30/2016,117556,220725,27,S C SHETTAR AND SONS,GCSHEETTATXGCGC01035X910X3050,36
4/30/2016,117556,220727,3,S C SHETTAR AND SONS,GCSHEETTATXGCGC01035X910X4270,3
4/30/2016,117556,221069,15,S C SHETTAR AND SONS,GCSHEETTATXGCGC01050X910X3660,18
4/30/2016,117556,221071,6,S C SHETTAR AND SONS,GCSHEETTATXGCGC01060X910X3050,6
4/30/2016,117556,222757,3,S C SHETTAR AND SONS,GCSHEETTATXGCGC01045X910X3660,3
4/30/2016,117556,306582,2,S C SHETTAR AND SONS,GCSHEETTATXGCGC0125X910X3660,2
4/30/2016,117556,436110,11,S C SHETTAR AND SONS,GCSHEETTATXGCGC014X1220X4270,17
4/30/2016,117556,436111,34,S C SHETTAR AND SONS,GCSHEETTATXGCGC014X1220X4880,34
4/30/2016,117583,180187,6,BIHANI ENTERPRISES,GCSHEETTATXGCGC01050X1220X3050,118
4/30/2016,117583,180199,31,BIHANI ENTERPRISES,GCSHEETTATXGCGC01050X1220X3660,113
4/30/2016,117583,180202,6,BIHANI ENTERPRISES,GCSHEETTATXGCGC01063X1220X3660,6
4/30/2016,117583,195051,3,BIHANI ENTERPRISES,GCSHEETTATXGCGC01040X1220x3660,30
4/30/2016,117583,436261,3,BIHANI ENTERPRISES,GCSHEETTATXGCGC0135X1220X3050,3
4/30/2016,117583,436290,3,BIHANI ENTERPRISES,GCSHEETTATXGCGC0135X1220X4270,3
4/30/2016,117583,436291,12,BIHANI ENTERPRISES,GCSHEETTATXGCGC0135X1220X4880,18
4/30/2016,117583,436294,9,BIHANI ENTERPRISES,GCSHEETTATXGCGC014X1220X2440,9
4/30/2016,117583,442561,6,BIHANI ENTERPRISES,GCSHEETTATXGCGC013X1220X3050,6
4/30/2016,120296,186547,21,MAHARASHTRA METAL INDUSTRIES PVT LTD,GCSHEETTATXGCGC01050X1220X4270,30
4/30/2016,120296,187549,41,MAHARASHTRA METAL INDUSTRIES PVT LTD,GCSHEETTATXGCGC01045X1220X3660,180
4/30/2016,120296,187550,67,MAHARASHTRA METAL INDUSTRIES PVT LTD,GCSHEETTATXGCGC01045X1220X4270,152
4/30/2016,120296,195051,9,MAHARASHTRA METAL INDUSTRIES PVT LTD,GCSHEETTATXGCGC01040X1220x3660,38
4/30/2016,120296,220708,6,MAHARASHTRA METAL INDUSTRIES PVT LTD,GCSHEETTATXGCGC01030X910X3660,6
4/30/2016,120296,220724,3,MAHARASHTRA METAL INDUSTRIES PVT LTD,GCSHEETTATXGCGC01035X910X2440,3
4/30/2016,120296,221072,205,MAHARASHTRA METAL INDUSTRIES PVT LTD,GCSHEETTATXGCGC01060X910X3660,246
4/30/2016,120296,222756,9,MAHARASHTRA METAL INDUSTRIES PVT LTD,GCSHEETTATXGCGC01045X910X4270,9
4/30/2016,120296,222759,3,MAHARASHTRA METAL INDUSTRIES PVT LTD,GCSHEETTATXGCGC01045X910X2440,6
4/30/2016,120296,228913,21,MAHARASHTRA METAL INDUSTRIES PVT LTD,GCSHEETTATXGCGC01045X1220X4880,107
4/30/2016,120296,436110,10,MAHARASHTRA METAL INDUSTRIES PVT LTD,GCSHEETTATXGCGC014X1220X4270,74
4/30/2016,120296,436111,3,MAHARASHTRA METAL INDUSTRIES PVT LTD,GCSHEETTATXGCGC014X1220X4880,46
4/30/2016,122331,186547,3,ANISH ENTERPRISE,GCSHEETTATXGCGC01050X1220X4270,21
4/30/2016,122331,186548,3,ANISH ENTERPRISE,GCSHEETTATXGCGC01050X1220X4880,6
4/30/2016,122331,195051,3,ANISH ENTERPRISE,GCSHEETTATXGCGC01040X1220x3660,11
4/30/2016,122331,220719,3,ANISH ENTERPRISE,GCSHEETTATXGCGC0104X910X3050,12
4/30/2016,122331,221068,3,ANISH ENTERPRISE,GCSHEETTATXGCGC01050X910X3050,8
4/30/2016,122331,221070,3,ANISH ENTERPRISE,GCSHEETTATXGCGC01050X910X4270,6
4/30/2016,122331,436110,11,ANISH ENTERPRISE,GCSHEETTATXGCGC014X1220X4270,20
4/30/2016,122963,180187,6,DEVI DAYAL HARI KISHAN,GCSHEETTATXGCGC01050X1220X3050,36
4/30/2016,122963,180199,3,DEVI DAYAL HARI KISHAN,GCSHEETTATXGCGC01050X1220X3660,131
4/30/2016,122963,436231,5,DEVI DAYAL HARI KISHAN,GCSHEETTATXGCGC014X1220X3050,30
4/30/2016,122963,436259,2,DEVI DAYAL HARI KISHAN,GCSHEETTATXGCGC0135X1220X2440,2
4/30/2016,122963,436261,17,DEVI DAYAL HARI KISHAN,GCSHEETTATXGCGC0135X1220X3050,50
4/30/2016,122963,442560,6,DEVI DAYAL HARI KISHAN,GCSHEETTATXGCGC013X1220X2440,6
4/30/2016,128543,143323,3,VIKRANT IRON PRIVATE LIMITED,GCSHEETTATXGCGC01063X840X3050,3
4/30/2016,128543,143324,6,VIKRANT IRON PRIVATE LIMITED,GCSHEETTATXGCGC01063X840X3660,6
4/30/2016,128543,220729,3,VIKRANT IRON PRIVATE LIMITED,GCSHEETTATXGCGC0103x910x4270,3
4/30/2016,158122,180190,24,WRINKLE DISTRIBUTORS PVT LTD.,GCSHEETTATXGCGC01063X1220X3050,39
4/30/2016,158122,180202,32,WRINKLE DISTRIBUTORS PVT LTD.,GCSHEETTATXGCGC01063X1220X3660,48
4/30/2016,158122,192403,25,WRINKLE DISTRIBUTORS PVT LTD.,GCSHEETTATXGCGC01063X1220X4880,51
4/30/2016,158122,221069,6,WRINKLE DISTRIBUTORS PVT LTD.,GCSHEETTATXGCGC01050X910X3660,6
4/30/2016,158122,222759,5,WRINKLE DISTRIBUTORS PVT LTD.,GCSHEETTATXGCGC01045X910X2440,5
4/30/2016,158122,231231,3,WRINKLE DISTRIBUTORS PVT LTD.,GCSHEETTATXGCGC01063X910X3050,3
4/30/2016,160245,180199,21,M/S SHREE SALES,GCSHEETTATXGCGC01050X1220X3660,67
4/30/2016,160245,182187,9,M/S SHREE SALES,GCSHEETTATXGCGC01050X1220X2440,12
4/30/2016,160245,186547,8,M/S SHREE SALES,GCSHEETTATXGCGC01050X1220X4270,40
4/30/2016,160245,186548,3,M/S SHREE SALES,GCSHEETTATXGCGC01050X1220X4880,3
4/30/2016,160245,187546,9,M/S SHREE SALES,GCSHEETTATXGCGC01045X1220X2440,9
4/30/2016,160245,187548,3,M/S SHREE SALES,GCSHEETTATXGCGC01045X1220X3050,15
4/30/2016,160245,187550,6,M/S SHREE SALES,GCSHEETTATXGCGC01045X1220X4270,26
4/30/2016,160245,195051,9,M/S SHREE SALES,GCSHEETTATXGCGC01040X1220x3660,25
4/30/2016,160245,228913,3,M/S SHREE SALES,GCSHEETTATXGCGC01045X1220X4880,3
4/30/2016,160245,436110,6,M/S SHREE SALES,GCSHEETTATXGCGC014X1220X4270,9
4/30/2016,160245,436294,11,M/S SHREE SALES,GCSHEETTATXGCGC014X1220X2440,11
4/30/2016,160245,442560,4,M/S SHREE SALES,GCSHEETTATXGCGC013X1220X2440,4
4/30/2016,160245,442561,4,M/S SHREE SALES,GCSHEETTATXGCGC013X1220X3050,4
4/30/2016,162906,221069,3,MANGLA SONS,GCSHEETTATXGCGC01050X910X3660,27
4/30/2016,162906,231276,6,MANGLA SONS,GCSHEETTATXGCGC01063X910X3660,22
4/30/2016,164976,180199,53,B ODHAVJI & COMPANY,GCSHEETTATXGCGC01050X1220X3660,111
4/30/2016,164976,186547,25,B ODHAVJI & COMPANY,GCSHEETTATXGCGC01050X1220X4270,90
4/30/2016,164976,186548,30,B ODHAVJI & COMPANY,GCSHEETTATXGCGC01050X1220X4880,90
4/30/2016,164976,187548,6,B ODHAVJI & COMPANY,GCSHEETTATXGCGC01045X1220X3050,20
4/30/2016,164976,187549,33,B ODHAVJI & COMPANY,GCSHEETTATXGCGC01045X1220X3660,75
4/30/2016,164976,187550,60,B ODHAVJI & COMPANY,GCSHEETTATXGCGC01045X1220X4270,75
4/30/2016,164976,228913,8,B ODHAVJI & COMPANY,GCSHEETTATXGCGC01045X1220X4880,37
4/30/2016,813502,187546,6,PASA RESOURCES PRIVATE LIMITED,GCSHEETTATXGCGC01045X1220X2440,8
4/30/2016,813502,187548,12,PASA RESOURCES PRIVATE LIMITED,GCSHEETTATXGCGC01045X1220X3050,31
4/30/2016,813502,187549,23,PASA RESOURCES PRIVATE LIMITED,GCSHEETTATXGCGC01045X1220X3660,40
4/30/2016,813502,187550,18,PASA RESOURCES PRIVATE LIMITED,GCSHEETTATXGCGC01045X1220X4270,51
4/30/2016,813502,220706,6,PASA RESOURCES PRIVATE LIMITED,GCSHEETTATXGCGC01030X910X2440,6
4/30/2016,813502,220707,13,PASA RESOURCES PRIVATE LIMITED,GCSHEETTATXGCGC01030X910X3050,13
4/30/2016,813502,220708,6,PASA RESOURCES PRIVATE LIMITED,GCSHEETTATXGCGC01030X910X3660,9
4/30/2016,813502,220718,2,PASA RESOURCES PRIVATE LIMITED,GCSHEETTATXGCGC0104X910X2440,15
4/30/2016,813502,220720,3,PASA RESOURCES PRIVATE LIMITED,GCSHEETTATXGCGC0104X910X3660,41
4/30/2016,813502,220721,12,PASA RESOURCES PRIVATE LIMITED,GCSHEETTATXGCGC0104X910X4270,18
4/30/2016,813502,220724,6,PASA RESOURCES PRIVATE LIMITED,GCSHEETTATXGCGC01035X910X2440,6
4/30/2016,813502,220729,25,PASA RESOURCES PRIVATE LIMITED,GCSHEETTATXGCGC0103x910x4270,25
4/30/2016,813502,306582,8,PASA RESOURCES PRIVATE LIMITED,GCSHEETTATXGCGC0125X910X3660,30
4/30/2016,813502,306693,3,PASA RESOURCES PRIVATE LIMITED,GCSHEETTATXGCGC0125X910X3050,20
4/30/2016,813502,306694,2,PASA RESOURCES PRIVATE LIMITED,GCSHEETTATXGCGC0125X910X2440,16
4/30/2016,813502,442561,6,PASA RESOURCES PRIVATE LIMITED,GCSHEETTATXGCGC013X1220X3050,6
4/30/2016,817901,220708,3,KAUSALYA AGENCIES,GCSHEETTATXGCGC01030X910X3660,21
4/30/2016,817901,220718,3,KAUSALYA AGENCIES,GCSHEETTATXGCGC0104X910X2440,8
4/30/2016,817901,220720,3,KAUSALYA AGENCIES,GCSHEETTATXGCGC0104X910X3660,42
